ID,Platform
1165525994,App store
1028088824,App store
901999406,App store
1046617847,App store
341700429,App store
905060486,App store
377398776,App store
657224604,App store
1017215130,App store
1122444037,App store
934699975,App store
1017329210,App store
1081132864,App store
740270200,App store
517916094,App store
900499790,App store
473130352,App store
1108420798,App store
698716187,App store
606190854,App store
411286130,App store
915046203,App store
1116062379,App store
934700002,App store
568046156,App store
1028300258,App store
385036423,App store
943930136,App store
432309573,App store
948922089,App store
524656732,App store
948705468,App store
1024749537,App store
880744719,App store
893677096,App store
1051927783,App store
524806308,App store
1155225270,App store
1166693133,App store
632693869,App store
1007083296,App store
441411119,App store
1205370465,App store
894234843,App store
293778748,App store
675066184,App store
1181326320,App store
868209346,App store
1111665247,App store
1064029413,App store
949498190,App store
848031952,App store
762472329,App store
601884348,App store
510134396,App store
785996931,App store
948747583,App store
703406503,App store
613278395,App store
564102090,App store
847824301,App store
1071725521,App store
510461758,App store
783543845,App store
689544648,App store
1001177846,App store
694082490,App store
543335870,App store
409702201,App store
1133878334,App store
789312884,App store
389204861,App store
338612845,App store
398981675,App store
1182510156,App store
439757470,App store
625391504,App store
573850381,App store
1021918402,App store
463543107,App store
1163003304,App store
1126080348,App store
1012231303,App store
1090552213,App store
1039703511,App store
927055887,App store
973950054,App store
978237288,App store
1178326971,App store
791259591,App store
588688639,App store
1135368512,App store
1037746651,App store
1170985923,App store
411690524,App store
317032821,App store
423545424,App store
871331920,App store
1080286671,App store
1132813634,App store
1015241902,App store
397951063,App store
539958397,App store
475843726,App store
897235803,App store
1163923404,App store
1050288715,App store
454741113,App store
471063940,App store
807643557,App store
1100771940,App store
972556918,App store
1089074435,App store
667362389,App store
898325440,App store
987145491,App store
454958810,App store
697920543,App store
599502359,App store
1170971115,App store
932141939,App store
1031988940,App store
1173605339,App store
1071770581,App store
876506250,App store
915031262,App store
904059716,App store
965508717,App store
902464591,App store
942968213,App store
469369175,App store
997701066,App store
879317506,App store
907336917,App store
1062855227,App store
692784002,App store
970260717,App store
561420201,App store
415169767,App store
294193726,App store
1102020569,App store
973371394,App store
934003219,App store
284736660,App store
426689494,App store
732908963,App store
336926063,App store
922848069,App store
1086172168,App store
1087286731,App store
626192197,App store
695302415,App store
1048990809,App store
284921427,App store
989524787,App store
639378154,App store
1009357006,App store
1197950934,App store
767265270,App store
791411541,App store
915132727,App store
1019117289,App store
939634504,App store
399679167,App store
654913951,App store
404073302,App store
937977019,App store
996628829,App store
659434107,App store
1001707814,App store
385327976,App store
1154279835,App store
602378001,App store
892199378,App store
720068876,App store
394732447,App store
807732836,App store
467594466,App store
336302082,App store
991346211,App store
1025043151,App store
991599109,App store
1146744755,App store
989850156,App store
1139242438,App store
699789499,App store
545808528,App store
608834326,App store
842712072,App store
1009200976,App store
1113049377,App store
420635506,App store
1012231701,App store
593904764,App store
1111139622,App store
606067144,App store
599515468,App store
999291995,App store
917294177,App store
422021634,App store
682604166,App store
328212860,App store
1106666606,App store
1020894623,App store
516349924,App store
901517123,App store
921515201,App store
1163667907,App store
1027224779,App store
1057172667,App store
406011579,App store
1034403451,App store
505854721,App store
649277374,App store
1083362092,App store
423781598,App store
467810884,App store
635178112,App store
659848281,App store
1185134470,App store
949261432,App store
1204891021,App store
1135379373,App store
1097339163,App store
965811070,App store
477966895,App store
970953768,App store
427428788,App store
402370879,App store
1151018140,App store
536531953,App store
440045374,App store
302900092,App store
500116670,App store
896526988,App store
491991882,App store
961431765,App store
489113377,App store
996982205,App store
343200656,App store
918054748,App store
588418045,App store
908199534,App store
527056979,App store
566340782,App store
844101244,App store
1005411965,App store
299949457,App store
1140349361,App store
992831626,App store
734518728,App store
1110277208,App store
1156093667,App store
1155953155,App store
300546718,App store
980540614,App store
293154336,App store
1054967845,App store
703474367,App store
495480512,App store
329517941,App store
524159529,App store
1067271144,App store
1031755344,App store
581318776,App store
1015980179,App store
653398045,App store
397127539,App store
549628881,App store
1007084770,App store
426795228,App store
744769918,App store
326133287,App store
972534752,App store
996347110,App store
1073886311,App store
1029007767,App store
1097889339,App store
913373938,App store
1156716750,App store
354655665,App store
881015464,App store
865483884,App store
1106014973,App store
1158653172,App store
300807141,App store
907024777,App store
829666193,App store
1076168795,App store
672031066,App store
486154808,App store
949102564,App store
869231055,App store
302061535,App store
1071777914,App store
910492448,App store
481918618,App store
610003290,App store
725879978,App store
998471673,App store
1152369033,App store
621488019,App store
766894692,App store
611045270,App store
333262544,App store
458655083,App store
1012252323,App store
884539672,App store
517919624,App store
612500796,App store
597254369,App store
794763897,App store
491990575,App store
1207704652,App store
432429698,App store
956705627,App store
887947640,App store
1151561236,App store
622632514,App store
1102647416,App store
578883583,App store
998170585,App store
888615473,App store
917395192,App store
972645247,App store
891805903,App store
