ID,Platform
909109176,App store
699687299,App store
1094371356,App store
507985242,App store
1031988940,App store
320233917,App store
578915438,App store
462423445,App store
972079121,App store
991456158,App store
975359540,App store
1087638293,App store
1045653909,App store
517917985,App store
866192330,App store
1080487957,App store
915132727,App store
1082759922,App store
496004846,App store
1000876192,App store
1160482632,App store
1100808186,App store
576874056,App store
548919457,App store
907417128,App store
465715145,App store
998729635,App store
905410455,App store
937977019,App store
695116156,App store
662160344,App store
908342220,App store
966485257,App store
996628829,App store
979074390,App store
948715059,App store
898968647,App store
531885790,App store
1130721042,App store
994969054,App store
1174004941,App store
688569174,App store
1069142544,App store
988485637,App store
663965632,App store
1025043151,App store
469343097,App store
1059210319,App store
988375097,App store
834372137,App store
439927846,App store
523326979,App store
999539712,App store
432849519,App store
1123371085,App store
842712072,App store
594738410,App store
960120322,App store
986251026,App store
1067903136,App store
620012789,App store
1005765746,App store
1101989416,App store
523522535,App store
1012231701,App store
925324251,App store
999505728,App store
900721327,App store
989815148,App store
503036882,App store
907037869,App store
1064078609,App store
907341982,App store
1064421107,App store
761316246,App store
999291995,App store
917301357,App store
903417746,App store
422021634,App store
1116270428,App store
1106666606,App store
1085820767,App store
994771169,App store
1027224779,App store
686510685,App store
1057172667,App store
561183538,App store
825996698,App store
1022164656,App store
1083362092,App store
467810884,App store
622632514,App store
1185134470,App store
949261432,App store
993860846,App store
965092228,App store
626146232,App store
1105992340,App store
1108507977,App store
507874739,App store
903898060,App store
962680846,App store
402370879,App store
1031843662,App store
1043733402,App store
1108503352,App store
932500451,App store
987297622,App store
536531953,App store
440045374,App store
302900092,App store
388497605,App store
1188782503,App store
608834326,App store
489113377,App store
588418045,App store
467338170,App store
1143437011,App store
1017492454,App store
527056979,App store
863126653,App store
904418768,App store
1063844759,App store
1048479808,App store
980963609,App store
1110277208,App store
1156093667,App store
434289193,App store
980540614,App store
1054967845,App store
703474367,App store
783960953,App store
1175582218,App store
595831580,App store
1092971411,App store
965725212,App store
839618264,App store
914302760,App store
1067215016,App store
1124143528,App store
734518728,App store
476467441,App store
1023819302,App store
534282109,App store
1015980179,App store
653398045,App store
454741113,App store
804561060,App store
427776640,App store
988302971,App store
1073698593,App store
952424029,App store
326133287,App store
1061017227,App store
1101399354,App store
996347110,App store
1187814976,App store
983633374,App store
1097889339,App store
1156716750,App store
975749294,App store
1048274253,App store
1160445650,App store
945080263,App store
911387631,App store
949102564,App store
869231055,App store
912764437,App store
990066072,App store
1028552958,App store
910492448,App store
1066698091,App store
725879978,App store
907331812,App store
680523422,App store
680739529,App store
611045270,App store
333262544,App store
933989137,App store
1052857551,App store
1055825012,App store
884539672,App store
930170801,App store
1084860489,App store
292078400,App store
977189764,App store
968990433,App store
1151561236,App store
909649011,App store
404762726,App store
915882921,App store
917395192,App store
1015050842,App store
678604016,App store
1065906948,App store
477244573,App store
1021469703,App store
942548404,App store
977629834,App store
914364783,App store
920160643,App store
963024820,App store
1057124368,App store
744769918,App store
962373464,App store
575147772,App store
1140193456,App store
956858926,App store
958321287,App store
925868266,App store
849106756,App store
441411119,App store
1141262544,App store
585259203,App store
709137013,App store
1098171901,App store
869341117,App store
930200267,App store
682392778,App store
414706506,App store
884344731,App store
350765814,App store
577745607,App store
904387802,App store
1054818220,App store
1074058664,App store
989565361,App store
523662874,App store
624716716,App store
978728309,App store
378092365,App store
927450124,App store
849075051,App store
901017738,App store
1121287400,App store
901999406,App store
1089074435,App store
1148320769,App store
1080604791,App store
1012233071,App store
996876650,App store
1078917900,App store
1027546275,App store
1028984371,App store
1053387120,App store
1143667461,App store
842608717,App store
1001177846,App store
1058023292,App store
961600015,App store
567542935,App store
963704019,App store
